2/14/2014,899,913.75,899,911.400024,751.983459,126140
2/17/2014,917.562012,919.25,912.5,915.562012,755.417419,87212
2/18/2014,913,922.625,912.775024,920,759.079163,747276
2/19/2014,922.25,940.763,922.25,938.487,774.332458,252152
2/20/2014,937.5,937.5,926.375,928.424988,766.030579,80256
2/21/2014,932,938.75,932,937.924988,773.868713,62764
2/24/2014,936.25,938.75,932.5,937.687988,773.673279,80124
2/25/2014,937.875,947.5,937.875,945.674988,780.263306,419704
2/26/2014,944.875,952.25,943,950.963013,784.626343,115036
2/28/2014,950.963013,958.025024,944.75,955.049988,787.998413,103424
3/3/2014,955.75,961.799988,945.025024,948.263,782.398682,103784
3/4/2014,941,955.25,940.924988,949.974976,783.811096,184732
3/5/2014,955.25,960,952.362,953.825012,786.987793,110008
3/6/2014,958,961.588013,954.174988,958.924988,791.195679,70964
3/7/2014,956.25,957.724976,926.25,935.237,771.651001,424508
3/10/2014,931.536987,931.650024,911.275024,918.187988,757.584106,183156
3/11/2014,916.75,926.737,907.5,918.187988,757.584106,142324
3/12/2014,920,924.599976,912.974976,917.724976,757.202026,83540
3/13/2014,857.549988,862.25,835,839.375,692.55658,1864884
3/14/2014,839.375,850.25,835.338013,847.362,699.146545,288744
3/18/2014,847.362,853.200012,835.5,837.312012,690.854492,208036
3/19/2014,840,841.625,810.036987,817.888,674.827942,594080
3/20/2014,818.75,837.25,818,825.75,681.314697,337456
3/21/2014,832.5,834.25,817.638,826.312012,681.778564,341536
3/22/2014,null,null,null,null,null,null
3/24/2014,820,829.237,817.5,818.513,675.343628,187364
3/25/2014,814.25,819.875,811.25,812.900024,670.712402,143996
3/26/2014,816.237,817.875,808,811.161987,669.278442,177484
3/27/2014,811.5,815.5,804.25,807.125,665.947571,140864
3/28/2014,808.062012,817.5,807.75,814.437988,671.981384,184868
3/31/2014,818.75,826.049988,807.562012,819.713013,676.33374,421088
4/1/2014,821.25,830.713013,819.775024,827.650024,682.882446,171320
4/2/2014,836,837.138,825,830.049988,684.862671,145024
4/3/2014,833,836.25,830,834.650024,688.657959,107676
4/4/2014,835.75,838.687988,825.75,828.875,683.89325,117436
4/7/2014,827.5,830,799,822.812012,678.890808,94340
4/9/2014,822.812012,825,807.75,813.275024,671.021851,394904
4/10/2014,816,816,796.650024,801.650024,661.430176,212216
4/11/2014,797.562012,814,791.25,808.963013,667.464111,423984
4/15/2014,808.963013,842.950012,808.963013,815.112,672.537537,2013628
4/16/2014,814.25,814.25,787.5,789.099976,651.075378,471816
4/17/2014,793.75,801.987,789.5,797.474976,657.985474,226172
4/21/2014,797.474976,804.25,792.5,795.312012,656.200928,138084
4/22/2014,794.849976,800,785.75,787.474976,649.73468,177156
4/23/2014,791.325012,797.5,791.25,793.187988,654.448364,147448
4/24/2014,793.187988,793.187988,793.187988,793.187988,654.448364,0
4/25/2014,795,798.599976,791.174988,793.562012,654.756958,112448
4/28/2014,793.174988,798.25,793.174988,794.536987,655.561401,102652
4/29/2014,793.125,798.763,793.125,794.650024,655.654663,106120
4/30/2014,795.687988,797.75,792.299988,794.299988,655.365906,1013936
5/2/2014,794.299988,811.062012,794.299988,804.950012,664.153076,115220
5/5/2014,797.5,807.862,792.775024,794.036987,655.148804,103396
5/6/2014,793.875,795.525024,788.5,791.036987,652.673462,89788
